"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL1956299";"";"None";"409.38";"1";"5.02";"55, DSM304";"COCCc1nc2nc(C)cc(Nc3ccc(S(F)(F)(F)(F)F)cc3)n2n1";"IC50";"'='";"2500.0";"nM";"5.60";"";"";"UO_0000065";"13.68";"0.28";"0.58";"8.71";"0";"CHEMBL1961096";"Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1955725";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"2.5"
"CHEMBL1956493";"";"None";"316.80";"0";"2.89";"94, DSM282";"Cc1cc(Nc2cccc(Cl)c2)n2nc(CN(C)C)nc2n1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1961096";"Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1955725";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"10.0"
"CHEMBL1956484";"";"None";"352.32";"0";"2.53";"83, DSM296";"Cc1cc(Nc2ccc(C(F)(F)F)cc2)n2nc(OCCN)nc2n1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1961096";"Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1955725";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"10.0"
"CHEMBL1955872";"";"None";"424.40";"0";"4.43";"77, DSM276";"CNCCOc1nc2nc(C)cc(Nc3ccc(S(F)(F)(F)(F)F)cc3)n2n1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1961096";"Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1955725";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"10.0"
"CHEMBL1956472";"";"None";"337.31";"0";"3.59";"70, DSM293";"CCOc1nc2nc(C)cc(Nc3ccc(C(F)(F)F)cc3)n2n1";"IC50";"'='";"56.0";"nM";"7.25";"";"";"UO_0000065";"21.50";"0.41";"3.66";"11.27";"0";"CHEMBL1961096";"Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1955725";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"0.056"
"CHEMBL1956467";"";"None";"429.40";"0";"4.24";"65, DSM264";"Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)n2nc(S(C)(=O)=O)nc2n1";"IC50";"'='";"110.0";"nM";"6.96";"";"";"UO_0000065";"16.21";"0.35";"2.72";"7.80";"0";"CHEMBL1961096";"Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1955725";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"0.11"
"CHEMBL1956304";"";"None";"337.79";"0";"2.23";"62, DSM259";"Cc1cc(Nc2ccc(Cl)cc2)n2nc(S(C)(=O)=O)nc2n1";"IC50";"'='";"45.0";"nM";"7.35";"";"";"UO_0000065";"21.75";"0.46";"5.12";"8.23";"0";"CHEMBL1961096";"Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1955725";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"0.045"
"CHEMBL1956293";"";"None";"303.75";"0";"2.98";"49, DSM300";"COCc1nc2nc(C)cc(Nc3cccc(Cl)c3)n2n1";"IC50";"'='";"1700.0";"nM";"5.77";"";"";"UO_0000065";"18.99";"0.38";"2.79";"8.97";"0";"CHEMBL1961096";"Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1955725";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"1.7"
"CHEMBL1956292";"";"None";"303.75";"0";"2.98";"48, DSM299";"COCc1nc2nc(C)cc(Nc3ccc(Cl)cc3)n2n1";"IC50";"'='";"2200.0";"nM";"5.66";"";"";"UO_0000065";"18.63";"0.37";"2.68";"8.79";"0";"CHEMBL1961096";"Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1955725";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"2.2"
"CHEMBL1956287";"";"None";"337.76";"0";"4.33";"40, DSM328";"CCC(F)(F)c1nc2nc(C)cc(Nc3cccc(Cl)c3)n2n1";"IC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"22.27";"0.45";"3.19";"13.65";"0";"CHEMBL1961096";"Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1955725";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"0.03"
"CHEMBL1956264";"";"None";"321.31";"0";"3.76";"13, DSM280";"CCc1nc2nc(C)cc(Nc3ccc(C(F)(F)F)cc3)n2n1";"IC50";"'='";"87.0";"nM";"7.06";"";"";"UO_0000065";"21.97";"0.42";"3.30";"12.81";"0";"CHEMBL1961096";"Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1955725";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"0.087"
"CHEMBL2012830";"";"None";"311.41";"0";"3.54";"1l";"CCc1nc2ccccc2n1-c1ccc(C(=O)NC2CC2)s1";"IC50";"'='";"110.0";"nM";"6.96";"";"";"UO_0000065";"22.35";"0.43";"3.42";"14.83";"0";"CHEMBL2014776";"Inhibition of Plasmodium falciparum DHODH after 20 mins by 2,6-dichloroindophenol-reduction based assay";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL2010768";"1";"Scientific Literature";"ACS Med Chem Lett";"2011";"None";"";"";"";"0.11"
"CHEMBL1956496";"";"None";"302.77";"0";"2.33";"97, DSM292";"Cc1cc(Nc2ccc(Cl)cc2)n2nc(CCN)nc2n1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1961096";"Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1955725";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"10.0"
"CHEMBL1956489";"";"None";"288.74";"0";"2.29";"90, DSM277";"Cc1cc(Nc2ccc(Cl)cc2)n2nc(CN)nc2n1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1961096";"Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1955725";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"10.0"
"CHEMBL1956480";"";"None";"346.82";"0";"2.77";"79, DSM285";"Cc1cc(Nc2cccc(Cl)c2)n2nc(OCCN(C)C)nc2n1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1961096";"Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1955725";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"10.0"
"CHEMBL1956477";"";"None";"332.80";"0";"2.43";"75, DSM273";"CNCCOc1nc2nc(C)cc(Nc3cccc(Cl)c3)n2n1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1961096";"Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1955725";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"10.0"
"CHEMBL1956468";"";"None";"289.73";"0";"2.84";"66, DSM227";"COc1nc2nc(C)cc(Nc3cccc(Cl)c3)n2n1";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"21.75";"0.43";"3.46";"9.79";"0";"CHEMBL1961096";"Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1955725";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"0.5"
"CHEMBL1956300";"";"None";"305.79";"0";"3.55";"58, DSM257";"CSc1nc2nc(C)cc(Nc3ccc(Cl)cc3)n2n1";"IC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"24.60";"0.51";"3.97";"13.65";"0";"CHEMBL1961096";"Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1955725";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"0.03"
"CHEMBL3410577";"";"None";"332.43";"1";"5.70";"13";"CC(=O)c1sc(Nc2ccc3cc4ccccc4cc3c2)nc1C";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3413104";"Inhibition of Plasmodium falciparum DHODH using dihydroorotate substrate by DCIP assay";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3407421";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"10.0"
"CHEMBL3410591";"";"None";"332.47";"0";"4.98";"28";"CCOC(=O)c1sc(Nc2ccc(C)c(C)c2)nc1C(C)(C)C";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3413104";"Inhibition of Plasmodium falciparum DHODH using dihydroorotate substrate by DCIP assay";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3407421";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"10.0"
"CHEMBL2431506";"";"None";"365.76";"0";"3.86";"16";"CCOC(=O)C1=C(Nc2ccc(Cl)c(C(F)(F)F)c2)SCC1=O";"IC50";"'='";"751.0";"nM";"6.12";"";"";"UO_0000065";"16.74";"0.36";"2.26";"11.05";"0";"CHEMBL2434280";"Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL2429811";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";"0.751"
"CHEMBL3690108";"";"None";"235.31";"0";"2.07";"BDBM120282";"CCCNC(=O)c1ccc(-n2cccn2)s1";"IC50";"'>'";"250000.0";"nM";"";"Outside typical range";"248285";"UO_0000065";"";"";"";"";"0";"CHEMBL3706206";"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3639068";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"250000.0"
"CHEMBL1234899";"";"None";"381.38";"0";"4.19";"BDBM50379157";"Cc1nc2cc(OC(F)(F)F)ccc2n1-c1ccc(C(=O)NC2CC2)s1";"IC50";"'='";"64.0";"nM";"7.19";"";"248332";"UO_0000065";"18.86";"0.38";"3.00";"12.81";"0";"CHEMBL3706206";"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3639068";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"64.0"
"CHEMBL503135";"";"None";"276.30";"0";"2.72";"14";"Cc1cc(Nc2cnc3ccccc3c2)n2ncnc2n1";"IC50";"'='";"1700.0";"nM";"5.77";"";"";"UO_0000065";"20.88";"0.38";"3.05";"8.48";"0";"CHEMBL961431";"Inhibition of Plasmodium falciparum DHODH assessed as reduction of 2,6-dichloroindophenol by stopped flow spectroscopy";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1150779";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";"";"1.7"
"CHEMBL3289671";"";"None";"393.27";"0";"4.59";"11, DSM331";"Cc1cc(Nc2cc(F)c(C(F)(F)F)c(F)c2)n2nc(C(C)(F)F)nc2n1";"IC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"19.58";"0.39";"3.11";"13.97";"0";"CHEMBL3296346";"Inhibition of N-terminal His6-tagged recombinant Plasmodium falciparum DHODH (amino acid residues 158 to 569) expressed in Escherichia coli BL21 cells assessed as orotic acid production using dihydroorotate as substrate by DCIP dye-based assay";"B";"BAO_0000219";"cell-based format";"Plasmodium falciparum";"None";"None";"BL21";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3286300";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"0.02"
"CHEMBL2431489";"";"None";"327.41";"0";"3.73";"43";"CCCOC(=O)C1=C(Nc2ccc3ccccc3c2)SCC1=O";"IC50";"'='";"951.0";"nM";"6.02";"";"";"UO_0000065";"18.39";"0.36";"2.29";"10.87";"0";"CHEMBL2434280";"Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL2429811";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";"0.951"
"CHEMBL2431485";"";"None";"318.44";"0";"3.16";"39";"CCCCNC(=O)C1=C(Nc2ccc(C)c(C)c2)SCC1=O";"IC50";"'='";"5733.0";"nM";"5.24";"";"";"UO_0000065";"16.46";"0.33";"2.08";"9.01";"0";"CHEMBL2434280";"Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL2429811";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";"5.733"
"CHEMBL2431481";"";"None";"317.41";"0";"3.20";"35";"Cc1ccc(NC2=C(C(=O)OCC3CC3)C(=O)CS2)cc1C";"IC50";"'='";"4159.0";"nM";"5.38";"";"";"UO_0000065";"16.95";"0.33";"2.18";"9.71";"0";"CHEMBL2434280";"Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL2429811";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";"4.159"
"CHEMBL2431519";"";"None";"219.31";"0";"2.87";"29";"Cc1ccc(NC2=CC(=O)CS2)cc1C";"IC50";"'='";"11441.0";"nM";"4.94";"";"";"UO_0000065";"22.53";"0.45";"2.07";"16.98";"0";"CHEMBL2434280";"Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL2429811";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";"11.441"
"CHEMBL4436588";"";"None";"235.27";"0";"1.17";"4";"O=C(NCc1ccccc1)c1nsnc1O";"IC50";"'='";"35000.0";"nM";"4.46";"";"";"UO_0000065";"18.94";"0.38";"3.29";"5.93";"0";"CHEMBL4331522";"Inhibition of Plasmodium falciparum recombinant N-terminal His6-tagged DHODH (159-569 residues) expressed in Escherichia coli BL21(DE3) using DHO as substrate measured every min for 5 mins by DCPI dye-based photometric analysis";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL4330080";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"35.0"
"CHEMBL2431501";"";"None";"373.30";"0";"4.13";"55";"CCOC(=O)C1=C(Nc2ccc(S(F)(F)(F)(F)F)cc2)OCC1=O";"IC50";"'='";"168.0";"nM";"6.78";"";"";"UO_0000065";"18.15";"0.39";"2.64";"10.48";"0";"CHEMBL2434280";"Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL2429811";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";"0.168"
"CHEMBL2431495";"";"None";"338.43";"0";"3.31";"49";"O=C1CSC(Nc2ccc3ccccc3c2)=C1C(=O)NCC1CC1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2434280";"Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL2429811";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";"50.0"
